uid,price,allbuy,a0_2_age,total_duration,treated_peer,treatment,c1_5a_BE,edu_years_BE,overall,skepz
2007019,290,0,50,239.3,0,2,2.4,7,20,0
2007019,390,0,50,239.3,0,2,2.4,7,20,0
2007019,240,0,50,239.3,0,2,2.4,7,20,0
2007019,490,0,50,239.3,0,2,2.4,7,20,0
2007019,90,0,50,239.3,0,2,2.4,7,20,0
2007020,390,0,20,0,0,1,16,8,7,1
2007020,40,0,20,0,0,1,16,8,7,1
2007020,490,0,20,0,0,1,16,8,7,1
2007020,240,0,20,0,0,1,16,8,7,1
2007020,140,0,20,0,0,1,16,8,7,1
2007020,90,0,20,0,0,1,16,8,7,1
2007020,290,0,20,0,0,1,16,8,7,1
2007020,190,0,20,0,0,1,16,8,7,1
2007021,190,1,29,0,0,1,6,9,9,1
2007021,240,1,29,0,0,1,6,9,9,1
2007021,40,1,29,0,0,1,6,9,9,1
2007021,140,1,29,0,0,1,6,9,9,1
2007021,490,1,29,0,0,1,6,9,9,1
2007021,290,1,29,0,0,1,6,9,9,1
2007021,90,1,29,0,0,1,6,9,9,1
2007021,390,1,29,0,0,1,6,9,9,1
2007022,390,0,55,115.93333,1,1,2,6,21,0
2007022,140,0,55,115.93333,1,1,2,6,21,0
2007022,90,0,55,115.93333,1,1,2,6,21,0
2007022,240,0,55,115.93333,1,1,2,6,21,0
2007022,190,0,55,115.93333,1,1,2,6,21,0
2007022,40,1,55,115.93333,1,1,2,6,21,0
2007022,490,0,55,115.93333,1,1,2,6,21,0
2007022,290,0,55,115.93333,1,1,2,6,21,0
2007023,240,0,40,0,0,3,4,5,27,0
2007023,90,0,40,0,0,3,4,5,27,0
2007023,490,0,40,0,0,3,4,5,27,0
2007023,290,0,40,0,0,3,4,5,27,0
2007023,190,0,40,0,0,3,4,5,27,0
2007023,140,0,40,0,0,3,4,5,27,0
2007023,390,0,40,0,0,3,4,5,27,0
2007023,40,0,40,0,0,3,4,5,27,0
2007024,290,0,60,70.583336,0,1,10,10,25,0
2007024,190,1,60,70.583336,0,1,10,10,25,0
2007024,240,0,60,70.583336,0,1,10,10,25,0
2007024,90,1,60,70.583336,0,1,10,10,25,0
2007024,490,0,60,70.583336,0,1,10,10,25,0
2007024,390,0,60,70.583336,0,1,10,10,25,0
2007024,140,1,60,70.583336,0,1,10,10,25,0
2007024,40,1,60,70.583336,0,1,10,10,25,0
2007025,90,1,65,0,1,3,4.2,7,16,0
2007025,40,1,65,0,1,3,4.2,7,16,0
2007025,240,0,65,0,1,3,4.2,7,16,0
2007025,490,0,65,0,1,3,4.2,7,16,0
2007025,390,0,65,0,1,3,4.2,7,16,0
2007025,190,0,65,0,1,3,4.2,7,16,0
2007025,290,0,65,0,1,3,4.2,7,16,0
2007025,140,1,65,0,1,3,4.2,7,16,0
2007027,190,0,55,0,0,3,1.2,0,30,0
2007027,40,0,55,0,0,3,1.2,0,30,0
2007027,140,0,55,0,0,3,1.2,0,30,0
2007027,390,0,55,0,0,3,1.2,0,30,0
2007027,240,0,55,0,0,3,1.2,0,30,0
2007027,290,0,55,0,0,3,1.2,0,30,0
2007027,490,0,55,0,0,3,1.2,0,30,0
2007027,90,0,55,0,0,3,1.2,0,30,0
2007028,240,0,35,0,0,3,7.2,2,7,0
2007028,290,0,35,0,0,3,7.2,2,7,0
2007028,40,0,35,0,0,3,7.2,2,7,0
2007028,490,0,35,0,0,3,7.2,2,7,0
2007028,190,0,35,0,0,3,7.2,2,7,0
2007028,90,0,35,0,0,3,7.2,2,7,0
2007028,390,0,35,0,0,3,7.2,2,7,0
2007028,140,0,35,0,0,3,7.2,2,7,0
2007030,190,0,40,0,0,3,10.2,10,22,0
2007030,290,0,40,0,0,3,10.2,10,22,0
2007030,390,0,40,0,0,3,10.2,10,22,0
2007030,90,0,40,0,0,3,10.2,10,22,0
2007030,40,0,40,0,0,3,10.2,10,22,0
2007030,490,0,40,0,0,3,10.2,10,22,0
2007030,140,0,40,0,0,3,10.2,10,22,0
2007030,240,0,40,0,0,3,10.2,10,22,0
2007032,390,0,65,1368.9667,0,2,12.4,0,14,0
2007032,40,0,65,1368.9667,0,2,12.4,0,14,0
2007032,490,0,65,1368.9667,0,2,12.4,0,14,0
2007032,90,0,65,1368.9667,0,2,12.4,0,14,0
2007032,240,0,65,1368.9667,0,2,12.4,0,14,0
2007032,140,0,65,1368.9667,0,2,12.4,0,14,0
2007032,190,0,65,1368.9667,0,2,12.4,0,14,0
2007032,290,0,65,1368.9667,0,2,12.4,0,14,0
2007034,390,0,62,0,0,2,1.7,7,16,0
2007034,140,0,62,0,0,2,1.7,7,16,0
2007034,190,0,62,0,0,2,1.7,7,16,0
2007034,490,0,62,0,0,2,1.7,7,16,0
2007034,90,1,62,0,0,2,1.7,7,16,0
2007034,40,1,62,0,0,2,1.7,7,16,0
2007034,240,0,62,0,0,2,1.7,7,16,0
2007034,290,0,62,0,0,2,1.7,7,16,0
2007035,40,1,42,0,0,3,7.2,12,12,0
2007036,390,0,51,0,1,1,11.6,12,22,0
2007036,290,0,51,0,1,1,11.6,12,22,0
2007036,190,1,51,0,1,1,11.6,12,22,0
2007036,140,1,51,0,1,1,11.6,12,22,0
2007036,90,1,51,0,1,1,11.6,12,22,0
2007036,40,1,51,0,1,1,11.6,12,22,0
2007036,490,0,51,0,1,1,11.6,12,22,0
2007036,240,0,51,0,1,1,11.6,12,22,0
2007040,90,1,62,10.866667,0,2,30,8,32,0
2007040,190,1,62,10.866667,0,2,30,8,32,0
2007040,290,0,62,10.866667,0,2,30,8,32,0
2007040,240,0,62,10.866667,0,2,30,8,32,0
2007040,40,1,62,10.866667,0,2,30,8,32,0
2007040,390,0,62,10.866667,0,2,30,8,32,0
2007040,140,1,62,10.866667,0,2,30,8,32,0
2007040,490,0,62,10.866667,0,2,30,8,32,0
2008001,290,0,35,0,0,3,5,4,9,0
2008001,490,0,35,0,0,3,5,4,9,0
2008001,90,1,35,0,0,3,5,4,9,0
2008001,240,0,35,0,0,3,5,4,9,0
2008001,190,1,35,0,0,3,5,4,9,0
2008001,390,0,35,0,0,3,5,4,9,0
2008001,40,1,35,0,0,3,5,4,9,0
2008001,140,1,35,0,0,3,5,4,9,0
2008003,240,0,32,131.3,0,2,5,5,9,0
2008003,490,0,32,131.3,0,2,5,5,9,0
2008003,90,0,32,131.3,0,2,5,5,9,0
2008003,140,0,32,131.3,0,2,5,5,9,0
2008003,290,0,32,131.3,0,2,5,5,9,0
2008003,190,0,32,131.3,0,2,5,5,9,0
2008003,390,0,32,131.3,0,2,5,5,9,0
2008003,40,0,32,131.3,0,2,5,5,9,0
2008004,40,0,35,0,0,2,5,8,12,0
2008005,490,0,80,0,1,1,4,8,5,0
2008005,390,0,80,0,1,1,4,8,5,0
2008005,190,0,80,0,1,1,4,8,5,0
2008005,240,0,80,0,1,1,4,8,5,0
2008005,90,0,80,0,1,1,4,8,5,0
2008005,140,0,80,0,1,1,4,8,5,0
2008005,290,0,80,0,1,1,4,8,5,0
2008005,40,0,80,0,1,1,4,8,5,0
2008006,290,0,35,577.23334,0,1,10,5,8,1
2008006,490,0,35,577.23334,0,1,10,5,8,1
2008006,390,0,35,577.23334,0,1,10,5,8,1
2008006,190,0,35,577.23334,0,1,10,5,8,1
2008006,140,0,35,577.23334,0,1,10,5,8,1
2008006,40,1,35,577.23334,0,1,10,5,8,1
2008006,90,0,35,577.23334,0,1,10,5,8,1
2008006,240,0,35,577.23334,0,1,10,5,8,1
2008007,290,0,53,0,0,2,14,2,3,0
2008007,90,0,53,0,0,2,14,2,3,0
2008007,140,0,53,0,0,2,14,2,3,0
2008007,240,0,53,0,0,2,14,2,3,0
2008007,40,0,53,0,0,2,14,2,3,0
2008007,190,0,53,0,0,2,14,2,3,0
2008007,390,0,53,0,0,2,14,2,3,0
2008007,490,0,53,0,0,2,14,2,3,0
2008008,140,0,35,1.7,0,2,7,4,7,0
2008009,140,0,42.5,0,0,1,5.8,0,6,0
2008009,390,0,42.5,0,0,1,5.8,0,6,0
2008009,90,0,42.5,0,0,1,5.8,0,6,0
2008009,240,0,42.5,0,0,1,5.8,0,6,0
2008009,290,0,42.5,0,0,1,5.8,0,6,0
2008009,40,0,42.5,0,0,1,5.8,0,6,0
2008009,190,0,42.5,0,0,1,5.8,0,6,0
2008009,490,0,42.5,0,0,1,5.8,0,6,0
2008010,90,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,490,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,190,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,40,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,140,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,390,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,240,0,36.5,114.56667,0,1,19.2,4,6,0
2008010,290,0,36.5,114.56667,0,1,19.2,4,6,0
2008012,40,0,40,320.11667,1,1,2.4,1,10,0
2008012,390,0,40,320.11667,1,1,2.4,1,10,0
2008012,140,0,40,320.11667,1,1,2.4,1,10,0
2008012,490,0,40,320.11667,1,1,2.4,1,10,0
2008012,240,0,40,320.11667,1,1,2.4,1,10,0
2008012,290,0,40,320.11667,1,1,2.4,1,10,0
2008012,90,0,40,320.11667,1,1,2.4,1,10,0
2008012,190,0,40,320.11667,1,1,2.4,1,10,0
2008013,240,0,52.5,123.48334,1,2,14.2,0,12,0
2008013,140,0,52.5,123.48334,1,2,14.2,0,12,0
2008013,290,0,52.5,123.48334,1,2,14.2,0,12,0
2008013,390,0,52.5,123.48334,1,2,14.2,0,12,0
2008013,90,1,52.5,123.48334,1,2,14.2,0,12,0
2008013,40,1,52.5,123.48334,1,2,14.2,0,12,0
2008013,490,0,52.5,123.48334,1,2,14.2,0,12,0
2008013,190,0,52.5,123.48334,1,2,14.2,0,12,0
2008014,490,1,40,30.933334,0,2,6.8,0,9,0
2008014,240,1,40,30.933334,0,2,6.8,0,9,0
2008014,190,1,40,30.933334,0,2,6.8,0,9,0
2008014,90,1,40,30.933334,0,2,6.8,0,9,0
2008014,290,1,40,30.933334,0,2,6.8,0,9,0
2008014,140,1,40,30.933334,0,2,6.8,0,9,0
2008014,40,1,40,30.933334,0,2,6.8,0,9,0
2008014,390,1,40,30.933334,0,2,6.8,0,9,0
2008017,40,0,69,0,0,3,2,0,7,1
2008017,140,0,69,0,0,3,2,0,7,1
2008017,90,0,69,0,0,3,2,0,7,1
2008017,190,0,69,0,0,3,2,0,7,1
2008017,240,0,69,0,0,3,2,0,7,1
2008017,290,0,69,0,0,3,2,0,7,1
2008017,490,0,69,0,0,3,2,0,7,1
2008017,390,0,69,0,0,3,2,0,7,1
2008018,240,1,23,80.166664,0,1,3.5,3,8,1
2008019,40,1,29,0,0,2,5,5,9,0
2008019,290,0,29,0,0,2,5,5,9,0
2008019,240,0,29,0,0,2,5,5,9,0
2008019,490,0,29,0,0,2,5,5,9,0
2008019,90,1,29,0,0,2,5,5,9,0
2008019,140,0,29,0,0,2,5,5,9,0
2008019,390,0,29,0,0,2,5,5,9,0
2008019,190,0,29,0,0,2,5,5,9,0
2008020,490,0,26,0,0,3,3.2,9,7,0
2008020,290,0,26,0,0,3,3.2,9,7,0
2008020,90,0,26,0,0,3,3.2,9,7,0
2008020,190,0,26,0,0,3,3.2,9,7,0
2008020,240,0,26,0,0,3,3.2,9,7,0
2008020,40,0,26,0,0,3,3.2,9,7,0
2008020,140,0,26,0,0,3,3.2,9,7,0
2008020,390,0,26,0,0,3,3.2,9,7,0
2008021,240,0,31,10.2,0,1,4.2,10,15,0
2008022,40,0,28,0,0,3,4,7,10,1
2008022,140,0,28,0,0,3,4,7,10,1
2008022,490,0,28,0,0,3,4,7,10,1
2008022,290,0,28,0,0,3,4,7,10,1
2008022,190,0,28,0,0,3,4,7,10,1
2008022,90,0,28,0,0,3,4,7,10,1
2008022,240,0,28,0,0,3,4,7,10,1
2008022,390,0,28,0,0,3,4,7,10,1
2008023,190,0,34,0,0,3,2.4,7,6,0
2008023,390,0,34,0,0,3,2.4,7,6,0
2008023,490,0,34,0,0,3,2.4,7,6,0
2008023,140,0,34,0,0,3,2.4,7,6,0
2008023,240,0,34,0,0,3,2.4,7,6,0
2008023,40,0,34,0,0,3,2.4,7,6,0
2008023,290,0,34,0,0,3,2.4,7,6,0
2008023,90,0,34,0,0,3,2.4,7,6,0
2008024,240,0,30,66.849998,0,2,8,7,6,0
2008024,390,0,30,66.849998,0,2,8,7,6,0
2008024,90,0,30,66.849998,0,2,8,7,6,0
2008024,290,0,30,66.849998,0,2,8,7,6,0
2008024,40,1,30,66.849998,0,2,8,7,6,0
2008024,490,0,30,66.849998,0,2,8,7,6,0
2008024,140,0,30,66.849998,0,2,8,7,6,0
2008024,190,0,30,66.849998,0,2,8,7,6,0
2008025,140,0,31,0,0,3,5.2,0,14,0
2008026,390,0,26.5,0,0,3,3,0,5,0
2008026,240,0,26.5,0,0,3,3,0,5,0
2008026,190,0,26.5,0,0,3,3,0,5,0
2008026,40,1,26.5,0,0,3,3,0,5,0
2008026,490,0,26.5,0,0,3,3,0,5,0
2008026,90,0,26.5,0,0,3,3,0,5,0
2008026,140,0,26.5,0,0,3,3,0,5,0
2008026,290,0,26.5,0,0,3,3,0,5,0
2008027,490,0,55,697.59998,0,2,2.4,0,7,0
2008027,240,0,55,697.59998,0,2,2.4,0,7,0
2008027,290,0,55,697.59998,0,2,2.4,0,7,0
2008027,190,0,55,697.59998,0,2,2.4,0,7,0
2008027,90,1,55,697.59998,0,2,2.4,0,7,0
2008027,140,1,55,697.59998,0,2,2.4,0,7,0
2008027,390,0,55,697.59998,0,2,2.4,0,7,0
2008027,40,1,55,697.59998,0,2,2.4,0,7,0
2008028,240,0,45,0,0,3,4,4,9,1
2008028,40,0,45,0,0,3,4,4,9,1
2008028,140,0,45,0,0,3,4,4,9,1
2008028,190,0,45,0,0,3,4,4,9,1
2008028,490,0,45,0,0,3,4,4,9,1
2008028,90,0,45,0,0,3,4,4,9,1
2008028,390,0,45,0,0,3,4,4,9,1
2008028,290,0,45,0,0,3,4,4,9,1
2008030,390,0,39,13.866667,1,2,8.4,1,9,0
2008030,240,0,39,13.866667,1,2,8.4,1,9,0
2008030,490,0,39,13.866667,1,2,8.4,1,9,0
2008030,90,0,39,13.866667,1,2,8.4,1,9,0
2008030,140,0,39,13.866667,1,2,8.4,1,9,0
2008030,190,0,39,13.866667,1,2,8.4,1,9,0
2008030,290,0,39,13.866667,1,2,8.4,1,9,0
2008030,40,0,39,13.866667,1,2,8.4,1,9,0
2008031,90,1,30,0,0,1,2.8,7,6,0
2008032,290,0,30.5,0,0,3,9,4,12,0
2008032,40,0,30.5,0,0,3,9,4,12,0
2008032,190,0,30.5,0,0,3,9,4,12,0
2008032,140,0,30.5,0,0,3,9,4,12,0
2008032,240,0,30.5,0,0,3,9,4,12,0
2008032,390,0,30.5,0,0,3,9,4,12,0
2008032,490,0,30.5,0,0,3,9,4,12,0
2008032,90,0,30.5,0,0,3,9,4,12,0
2008033,240,0,43,283.88333,0,1,8,16,15,0
2008033,40,1,43,283.88333,0,1,8,16,15,0
2008033,490,0,43,283.88333,0,1,8,16,15,0
2008033,190,1,43,283.88333,0,1,8,16,15,0
2008033,290,0,43,283.88333,0,1,8,16,15,0
2008033,90,1,43,283.88333,0,1,8,16,15,0
2008033,140,1,43,283.88333,0,1,8,16,15,0
2008033,390,0,43,283.88333,0,1,8,16,15,0
2008039,190,1,52.5,0,0,3,10.8,0,12,0
2008039,40,1,52.5,0,0,3,10.8,0,12,0
2008039,240,1,52.5,0,0,3,10.8,0,12,0
2008039,290,1,52.5,0,0,3,10.8,0,12,0
2008039,90,1,52.5,0,0,3,10.8,0,12,0
2008039,140,1,52.5,0,0,3,10.8,0,12,0
2008039,390,1,52.5,0,0,3,10.8,0,12,0
2008039,490,1,52.5,0,0,3,10.8,0,12,0
2008040,240,0,58,0,0,1,4,0,12,0
2009001,290,0,60,54.116669,0,2,10,16,14,1
2009001,240,0,60,54.116669,0,2,10,16,14,1
2009001,40,1,60,54.116669,0,2,10,16,14,1
2009001,390,0,60,54.116669,0,2,10,16,14,1
2009001,490,0,60,54.116669,0,2,10,16,14,1
2009001,140,1,60,54.116669,0,2,10,16,14,1
2009001,190,0,60,54.116669,0,2,10,16,14,1
2009001,90,1,60,54.116669,0,2,10,16,14,1
2009002,390,0,31,2.2833333,0,1,6.4,1,16,0
2009002,290,0,31,2.2833333,0,1,6.4,1,16,0
2009002,490,0,31,2.2833333,0,1,6.4,1,16,0
2009002,140,0,31,2.2833333,0,1,6.4,1,16,0
2009002,90,0,31,2.2833333,0,1,6.4,1,16,0
2009002,40,0,31,2.2833333,0,1,6.4,1,16,0
2009002,240,0,31,2.2833333,0,1,6.4,1,16,0
2009002,190,0,31,2.2833333,0,1,6.4,1,16,0
2009003,290,0,55,0,0,3,8.199999999999999,9,17,0
2009003,190,0,55,0,0,3,8.199999999999999,9,17,0
2009003,490,0,55,0,0,3,8.199999999999999,9,17,0
2009003,90,0,55,0,0,3,8.199999999999999,9,17,0
2009003,390,0,55,0,0,3,8.199999999999999,9,17,0
2009003,40,0,55,0,0,3,8.199999999999999,9,17,0
2009003,140,0,55,0,0,3,8.199999999999999,9,17,0
2009003,240,0,55,0,0,3,8.199999999999999,9,17,0
2009004,90,0,53,0,0,2,14.4,16,19,0
2009004,290,0,53,0,0,2,14.4,16,19,0
2009004,40,0,53,0,0,2,14.4,16,19,0
2009004,190,0,53,0,0,2,14.4,16,19,0
2009004,390,0,53,0,0,2,14.4,16,19,0
2009004,140,0,53,0,0,2,14.4,16,19,0
2009004,490,0,53,0,0,2,14.4,16,19,0
2009004,240,0,53,0,0,2,14.4,16,19,0
2009005,40,0,80,0,0,1,1.6,1,14,1
2009005,490,0,80,0,0,1,1.6,1,14,1
2009005,290,0,80,0,0,1,1.6,1,14,1
2009005,90,0,80,0,0,1,1.6,1,14,1
2009005,390,0,80,0,0,1,1.6,1,14,1
2009005,240,0,80,0,0,1,1.6,1,14,1
2009005,140,0,80,0,0,1,1.6,1,14,1
2009005,190,0,80,0,0,1,1.6,1,14,1
2009006,190,0,65,0,0,3,6,9,17,0
2009006,140,0,65,0,0,3,6,9,17,0
2009006,40,0,65,0,0,3,6,9,17,0
2009006,240,0,65,0,0,3,6,9,17,0
2009006,290,0,65,0,0,3,6,9,17,0
2009006,390,0,65,0,0,3,6,9,17,0
2009006,90,0,65,0,0,3,6,9,17,0
2009006,490,0,65,0,0,3,6,9,17,0
2009007,90,1,40,14.166667,0,1,16,5,10,1
2009009,490,0,60,9.833334,0,1,2,7,11,1
2009009,40,0,60,9.833334,0,1,2,7,11,1
2009009,190,0,60,9.833334,0,1,2,7,11,1
2009009,290,0,60,9.833334,0,1,2,7,11,1
2009009,390,0,60,9.833334,0,1,2,7,11,1
2009009,240,0,60,9.833334,0,1,2,7,11,1
2009009,90,0,60,9.833334,0,1,2,7,11,1
2009009,140,0,60,9.833334,0,1,2,7,11,1
2009010,190,0,27,221.88333,0,2,2,10,18,1
2009010,140,0,27,221.88333,0,2,2,10,18,1
2009010,240,0,27,221.88333,0,2,2,10,18,1
2009010,40,1,27,221.88333,0,2,2,10,18,1
2009010,90,1,27,221.88333,0,2,2,10,18,1
2009010,290,0,27,221.88333,0,2,2,10,18,1
2009010,490,0,27,221.88333,0,2,2,10,18,1
2009010,390,0,27,221.88333,0,2,2,10,18,1
2009011,190,0,38,7.7333336,0,1,2,1,15,0
2009011,490,0,38,7.7333336,0,1,2,1,15,0
2009011,140,0,38,7.7333336,0,1,2,1,15,0
2009011,290,0,38,7.7333336,0,1,2,1,15,0
2009011,390,0,38,7.7333336,0,1,2,1,15,0
2009011,240,0,38,7.7333336,0,1,2,1,15,0
2009011,40,0,38,7.7333336,0,1,2,1,15,0
2009011,90,0,38,7.7333336,0,1,2,1,15,0
2009012,240,0,23,182.2,0,1,5.6,9,10,1
2009012,390,0,23,182.2,0,1,5.6,9,10,1
2009012,190,0,23,182.2,0,1,5.6,9,10,1
2009012,90,0,23,182.2,0,1,5.6,9,10,1
2009012,290,0,23,182.2,0,1,5.6,9,10,1
2009012,490,0,23,182.2,0,1,5.6,9,10,1
2009012,40,0,23,182.2,0,1,5.6,9,10,1
2009012,140,0,23,182.2,0,1,5.6,9,10,1
2009013,390,0,32,0,0,3,2.4,8,19,0
2009013,290,0,32,0,0,3,2.4,8,19,0
2009013,240,0,32,0,0,3,2.4,8,19,0
2009013,40,1,32,0,0,3,2.4,8,19,0
2009013,140,0,32,0,0,3,2.4,8,19,0
2009013,490,0,32,0,0,3,2.4,8,19,0
2009013,90,1,32,0,0,3,2.4,8,19,0
2009013,190,0,32,0,0,3,2.4,8,19,0
2009014,190,0,60,0,0,2,2.8,0,8,0
2009014,40,1,60,0,0,2,2.8,0,8,0
2009014,140,0,60,0,0,2,2.8,0,8,0
2009014,290,0,60,0,0,2,2.8,0,8,0
2009014,90,1,60,0,0,2,2.8,0,8,0
2009014,490,0,60,0,0,2,2.8,0,8,0
2009014,240,0,60,0,0,2,2.8,0,8,0
2009014,390,0,60,0,0,2,2.8,0,8,0
2009015,90,1,28,0,0,3,3.2,6,10,1
2009015,290,0,28,0,0,3,3.2,6,10,1
2009015,390,0,28,0,0,3,3.2,6,10,1
2009015,240,0,28,0,0,3,3.2,6,10,1
2009015,40,1,28,0,0,3,3.2,6,10,1
2009015,140,1,28,0,0,3,3.2,6,10,1
2009015,490,0,28,0,0,3,3.2,6,10,1
2009015,190,0,28,0,0,3,3.2,6,10,1
2009016,240,0,24,1,1,1,2.8,10,6,1
2009016,40,0,24,1,1,1,2.8,10,6,1
2009016,390,0,24,1,1,1,2.8,10,6,1
2009016,190,0,24,1,1,1,2.8,10,6,1
2009016,290,0,24,1,1,1,2.8,10,6,1
2009016,140,0,24,1,1,1,2.8,10,6,1
2009016,90,0,24,1,1,1,2.8,10,6,1
2009016,490,0,24,1,1,1,2.8,10,6,1
2009017,40,0,55,0,0,2,5.6,0,8,1
2009017,240,0,55,0,0,2,5.6,0,8,1
2009017,390,0,55,0,0,2,5.6,0,8,1
2009017,290,0,55,0,0,2,5.6,0,8,1
2009017,490,0,55,0,0,2,5.6,0,8,1
2009017,140,0,55,0,0,2,5.6,0,8,1
2009017,90,0,55,0,0,2,5.6,0,8,1
2009017,190,0,55,0,0,2,5.6,0,8,1
2009018,390,0,70,0,0,3,2,9,13,0
2009018,290,0,70,0,0,3,2,9,13,0
2009018,240,0,70,0,0,3,2,9,13,0
2009018,90,0,70,0,0,3,2,9,13,0
2009018,140,0,70,0,0,3,2,9,13,0
2009018,190,0,70,0,0,3,2,9,13,0
2009018,490,0,70,0,0,3,2,9,13,0
2009018,40,0,70,0,0,3,2,9,13,0
2009020,290,0,45,0,0,2,.8,0,7,0
2009020,140,0,45,0,0,2,.8,0,7,0
2009020,390,0,45,0,0,2,.8,0,7,0
2009020,490,0,45,0,0,2,.8,0,7,0
2009020,240,0,45,0,0,2,.8,0,7,0
2009020,190,0,45,0,0,2,.8,0,7,0
2009020,40,0,45,0,0,2,.8,0,7,0
2009020,90,0,45,0,0,2,.8,0,7,0
2009021,490,0,32,0,1,3,2.4,8,12,0
2009021,390,0,32,0,1,3,2.4,8,12,0
2009021,240,0,32,0,1,3,2.4,8,12,0
2009021,90,0,32,0,1,3,2.4,8,12,0
2009021,140,0,32,0,1,3,2.4,8,12,0
2009021,290,0,32,0,1,3,2.4,8,12,0
2009021,190,0,32,0,1,3,2.4,8,12,0
2009021,40,0,32,0,1,3,2.4,8,12,0
2009022,390,0,40,185.60001,0,2,2.4,5,10,1
2009022,240,0,40,185.60001,0,2,2.4,5,10,1
2009022,290,0,40,185.60001,0,2,2.4,5,10,1
2009022,40,0,40,185.60001,0,2,2.4,5,10,1
2009022,140,0,40,185.60001,0,2,2.4,5,10,1
2009022,490,0,40,185.60001,0,2,2.4,5,10,1
2009022,90,0,40,185.60001,0,2,2.4,5,10,1
2009022,190,0,40,185.60001,0,2,2.4,5,10,1
2009023,290,0,40,1.9333334,1,2,10.8,0,24,1
2009023,490,0,40,1.9333334,1,2,10.8,0,24,1
2009023,190,1,40,1.9333334,1,2,10.8,0,24,1
2009023,390,0,40,1.9333334,1,2,10.8,0,24,1
2009023,40,1,40,1.9333334,1,2,10.8,0,24,1
2009023,240,0,40,1.9333334,1,2,10.8,0,24,1
2009023,90,1,40,1.9333334,1,2,10.8,0,24,1
2009023,140,1,40,1.9333334,1,2,10.8,0,24,1
2009024,90,0,55,0,0,1,4,0,8,1
2009024,290,0,55,0,0,1,4,0,8,1
2009024,240,0,55,0,0,1,4,0,8,1
2009024,190,0,55,0,0,1,4,0,8,1
2009024,390,0,55,0,0,1,4,0,8,1
2009024,40,0,55,0,0,1,4,0,8,1
2009024,490,0,55,0,0,1,4,0,8,1
2009024,140,0,55,0,0,1,4,0,8,1
2009025,140,0,40,0,0,2,20,4,8,0
2009025,190,0,40,0,0,2,20,4,8,0
2009025,90,0,40,0,0,2,20,4,8,0
2009025,40,0,40,0,0,2,20,4,8,0
2009025,240,0,40,0,0,2,20,4,8,0
2009025,390,0,40,0,0,2,20,4,8,0
2009025,490,0,40,0,0,2,20,4,8,0
2009025,290,0,40,0,0,2,20,4,8,0
2009026,140,0,40,0,0,1,16,5,8,0
2009026,190,0,40,0,0,1,16,5,8,0
2009026,40,0,40,0,0,1,16,5,8,0
2009026,490,0,40,0,0,1,16,5,8,0
2009026,90,0,40,0,0,1,16,5,8,0
2009026,390,0,40,0,0,1,16,5,8,0
2009026,290,0,40,0,0,1,16,5,8,0
2009026,240,0,40,0,0,1,16,5,8,0
2009027,140,0,59,0,0,3,6,7,18,1
2009027,390,0,59,0,0,3,6,7,18,1
2009027,240,0,59,0,0,3,6,7,18,1
2009027,290,0,59,0,0,3,6,7,18,1
2009027,40,0,59,0,0,3,6,7,18,1
2009027,190,0,59,0,0,3,6,7,18,1
2009027,490,0,59,0,0,3,6,7,18,1
2009027,90,0,59,0,0,3,6,7,18,1
2009030,40,1,39,0,0,3,12,6,27,0
2009030,190,0,39,0,0,3,12,6,27,0
2009030,240,0,39,0,0,3,12,6,27,0
2009030,490,0,39,0,0,3,12,6,27,0
2009030,290,0,39,0,0,3,12,6,27,0
2009030,90,1,39,0,0,3,12,6,27,0
2009030,390,0,39,0,0,3,12,6,27,0
2009030,140,1,39,0,0,3,12,6,27,0
2009031,240,0,50,0,0,3,3.2,4,8,1
2009031,140,0,50,0,0,3,3.2,4,8,1
2009031,290,0,50,0,0,3,3.2,4,8,1
2009031,40,0,50,0,0,3,3.2,4,8,1
2009031,190,0,50,0,0,3,3.2,4,8,1
2009031,90,0,50,0,0,3,3.2,4,8,1
2009031,390,0,50,0,0,3,3.2,4,8,1
2009031,490,0,50,0,0,3,3.2,4,8,1
2009032,490,0,50,0,0,3,3.2,0,18,0
2009032,290,0,50,0,0,3,3.2,0,18,0
2009032,90,0,50,0,0,3,3.2,0,18,0
2009032,140,0,50,0,0,3,3.2,0,18,0
2009032,40,0,50,0,0,3,3.2,0,18,0
2009032,390,0,50,0,0,3,3.2,0,18,0
2009032,240,0,50,0,0,3,3.2,0,18,0
2009032,190,0,50,0,0,3,3.2,0,18,0
2009039,190,0,45,0,0,1,8,2,13,0
2009039,490,0,45,0,0,1,8,2,13,0
2009039,40,0,45,0,0,1,8,2,13,0
2009039,240,0,45,0,0,1,8,2,13,0
2009039,140,0,45,0,0,1,8,2,13,0
2009039,390,0,45,0,0,1,8,2,13,0
2009039,90,0,45,0,0,1,8,2,13,0
2009039,290,0,45,0,0,1,8,2,13,0
2009040,40,1,64,.43333334,0,1,2,0,11,0
2009040,290,0,64,.43333334,0,1,2,0,11,0
2009040,140,0,64,.43333334,0,1,2,0,11,0
